age,workclass,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.3870967741935484,4,10,5,12,4,2,0,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.22580645161290325,4,13,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,25,0
0.5806451612903226,7,10,2,8,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.12903225806451613,4,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.03225806451612906,4,10,4,1,3,4,0,-0.32917794689399427,-0.028415232954034062,0.0821917808219178,38,0
0.30645161290322576,4,13,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,1
0.4032258064516129,4,9,0,1,4,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4516129032258065,4,16,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.25806451612903225,4,7,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,1
0.14516129032258063,4,10,2,7,0,4,1,0.6313332161540961,-0.028415232954034062,0.6301369863013698,38,0
0.25806451612903225,4,8,4,12,2,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,25,0
0.25806451612903225,4,7,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.30645161290322576,4,10,2,6,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.06451612903225806,4,10,4,5,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4516129032258065,4,11,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.4516129032258065,7,10,2,11,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.3870967741935484,1,14,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,18,1
0.11290322580645162,4,13,4,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.6451612903225806,4,9,2,1,5,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5,4,9,4,8,1,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.22580645161290325,6,9,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.25806451612903225,5,10,2,3,0,4,1,1.9053806976469567,-0.028415232954034062,0.6986301369863013,38,1
0.3870967741935484,4,13,2,4,0,4,1,2.024793943929633,-0.028415232954034062,0.5616438356164384,38,1
0.3870967741935484,4,3,0,7,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,25,0
0.3548387096774194,4,9,4,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.1917808219178082,38,0
0.1774193548387097,4,10,4,1,1,2,0,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.016129032258064502,4,8,4,12,3,4,0,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.08064516129032262,4,10,4,1,3,1,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4032258064516129,4,9,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,0
0.4838709677419355,4,9,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.25806451612903225,2,9,0,14,4,4,0,-0.32917794689399427,-0.028415232954034062,0.5342465753424657,38,0
0.27419354838709675,4,9,4,12,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.016129032258064502,4,9,4,13,3,4,0,-0.32917794689399427,-0.028415232954034062,0.0821917808219178,38,0
0.7903225806451613,4,4,2,14,0,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5483870967741935,0,9,5,0,4,4,0,-0.32917794689399427,-0.028415232954034062,0.4657534246575342,38,0
0.3548387096774194,4,11,2,4,5,4,0,2.024793943929633,-0.028415232954034062,0.6986301369863013,38,1
0.29032258064516125,4,6,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.6290322580645161,7,9,0,1,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.06451612903225806,5,10,4,3,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.7903225806451613,2,10,6,7,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.12903225806451613,4,13,4,12,3,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.6451612903225806,4,11,3,4,1,4,0,-0.32917794689399427,-0.028415232954034062,0.5890410958904109,38,0
0.1774193548387097,4,10,4,1,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.33870967741935487,4,11,2,13,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.6451612903225806,6,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,0
0.016129032258064502,0,7,4,0,3,4,0,-0.32917794689399427,-0.028415232954034062,0.0273972602739726,38,0
0.11290322580645162,4,2,4,5,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,25,0
0.30645161290322576,4,9,5,12,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4032258064516129,4,10,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,13,0
0.24193548387096775,7,14,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.29032258064516125,5,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.3709677419354839,4,10,5,8,4,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.14516129032258063,4,8,4,3,4,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.3870967741935484,4,9,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,1
0.532258064516129,4,9,4,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.04838709677419356,4,10,4,1,3,4,0,-0.32917794689399427,-0.028415232954034062,0.0821917808219178,38,0
0.30645161290322576,4,13,2,12,0,4,1,4.2709877252878705,-0.028415232954034062,0.8356164383561644,38,1
0.12903225806451613,4,10,4,13,1,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.7258064516129032,4,10,0,13,4,4,0,-0.32917794689399427,-0.028415232954034062,0.5342465753424657,38,0
0.08064516129032262,4,9,4,8,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.564516129032258,1,12,6,4,4,4,1,3.8196668919015506,-0.028415232954034062,0.4931506849315068,38,1
0.564516129032258,4,6,3,10,2,1,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,0,0
0.3870967741935484,4,13,0,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.06451612903225806,4,10,2,3,0,4,1,1.9053806976469567,-0.028415232954034062,0.7671232876712328,38,1
0.3548387096774194,4,10,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,0
0.1935483870967742,4,11,4,14,3,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.1774193548387097,4,9,4,1,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.22580645161290325,4,9,2,14,2,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.09677419354838712,4,4,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.5967741935483871,7,10,2,1,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.1935483870967742,7,13,2,10,5,2,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.08064516129032262,4,10,4,1,1,1,0,-0.32917794689399427,-0.028415232954034062,0.0821917808219178,38,0
0.6451612903225806,2,14,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.3870967741935484,6,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.3835616438356164,38,0
0.3548387096774194,4,2,2,6,0,4,1,-0.32917794689399427,-0.028415232954034062,0.9041095890410958,25,0
0.9193548387096775,8,4,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.4516129032258065,4,9,2,8,5,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.016129032258064502,4,9,4,12,3,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.11290322580645162,4,13,4,4,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4516129032258065,4,5,4,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.24193548387096775,4,9,4,3,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5806451612903226,2,10,0,11,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6027397260273972,38,0
0.532258064516129,4,7,4,9,4,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.29032258064516125,4,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.11290322580645162,4,13,4,1,3,4,0,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.24193548387096775,4,9,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,26,1
0.06451612903225806,4,6,4,7,3,4,1,-0.32917794689399427,-0.028415232954034062,0.2876712328767123,38,0
0.4032258064516129,4,14,0,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.32258064516129037,2,10,0,1,1,4,0,-0.32917794689399427,-0.028415232954034062,0.547945205479452,38,0
0.27419354838709675,4,6,3,8,4,2,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.1935483870967742,4,9,0,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.6129032258064516,4,14,6,4,3,4,1,-0.32917794689399427,-0.028415232954034062,0.7945205479452054,38,1
0.1935483870967742,4,10,4,3,1,4,1,0.3450476128866544,-0.028415232954034062,0.5616438356164384,38,0
0.8548387096774193,4,10,4,1,1,4,0,-0.32917794689399427,-0.028415232954034062,0.1643835616438356,38,0
0.14516129032258063,2,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5483870967741935,4,9,0,6,4,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.6612903225806451,4,9,6,4,4,4,0,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.09677419354838712,0,10,4,0,3,4,1,-0.32917794689399427,-0.028415232954034062,0.0136986301369863,38,0
0.16129032258064518,4,13,4,4,1,4,0,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,0
0.0,4,8,4,6,3,4,1,-0.32917794689399427,-0.028415232954034062,0.1917808219178082,38,0
0.1935483870967742,4,13,0,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6575342465753424,38,0
0.14516129032258063,4,13,4,4,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.22580645161290325,4,9,2,4,0,1,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,1
0.1935483870967742,0,9,5,0,4,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.08064516129032262,4,6,4,7,1,4,1,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.1774193548387097,2,9,4,6,2,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.1774193548387097,2,10,0,1,4,4,0,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.04838709677419356,4,10,4,14,3,4,1,-0.32917794689399427,-0.028415232954034062,0.273972602739726,38,0
0.6612903225806451,4,9,4,12,2,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.27419354838709675,4,13,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.24193548387096775,4,9,4,3,1,3,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.03225806451612906,4,5,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.016129032258064502,0,9,4,0,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.29032258064516125,2,7,2,10,5,2,0,-0.32917794689399427,-0.028415232954034062,0.3835616438356164,38,0
0.06451612903225806,4,9,4,8,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.04838709677419356,0,10,4,0,3,4,1,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.5161290322580645,4,4,4,5,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.27419354838709675,4,14,4,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,0,1
0.32258064516129037,4,13,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.435483870967742,4,11,2,11,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.3548387096774194,2,14,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.30645161290322576,6,13,2,10,0,4,1,0.8674040184206175,-0.028415232954034062,0.4931506849315068,38,0
0.5806451612903226,4,13,0,8,1,2,1,0.6888965246185657,-0.028415232954034062,0.4931506849315068,38,0
0.27419354838709675,0,7,4,0,1,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.11290322580645162,4,9,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.452054794520548,38,0
0.3709677419354839,4,10,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.4838709677419355,4,9,5,9,1,2,0,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,26,0
0.03225806451612906,0,9,4,0,3,4,1,-0.32917794689399427,-0.028415232954034062,0.547945205479452,11,0
0.016129032258064502,4,7,4,8,3,4,1,-0.32917794689399427,-0.028415232954034062,0.0547945205479452,38,0
0.24193548387096775,4,9,4,8,3,2,1,-0.32917794689399427,-0.028415232954034062,0.4657534246575342,38,0
0.06451612903225806,4,9,4,7,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,25,0
0.16129032258064518,4,8,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.1935483870967742,6,9,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.27419354838709675,4,10,2,4,5,4,0,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,1
0.4516129032258065,7,14,4,4,1,4,0,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.4193548387096774,4,13,4,10,3,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.7419354838709677,1,10,2,1,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6027397260273972,38,0
0.14516129032258063,5,9,4,5,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.4032258064516129,7,9,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.06451612903225806,4,10,4,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.30645161290322576,4,13,2,12,0,4,1,4.2709877252878705,-0.028415232954034062,0.6301369863013698,38,1
0.435483870967742,4,10,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.016129032258064502,4,9,4,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.8387096774193548,4,6,0,8,1,4,0,-0.32917794689399427,-0.028415232954034062,0.1643835616438356,38,0
0.3709677419354839,4,12,0,1,3,4,0,-0.32917794689399427,-0.028415232954034062,0.9041095890410958,38,0
0.32258064516129037,4,9,4,8,3,0,1,-0.32917794689399427,-0.028415232954034062,0.1917808219178082,38,0
0.3548387096774194,4,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,1
0.6451612903225806,4,13,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.1774193548387097,4,9,5,9,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,13,0
0.09677419354838712,4,9,4,1,3,2,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.04838709677419356,4,9,4,14,3,4,1,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.467741935483871,4,9,2,6,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.435483870967742,7,14,0,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.1643835616438356,38,0
0.8064516129032258,0,13,2,0,0,4,1,-0.32917794689399427,-0.028415232954034062,0.0821917808219178,38,0
0.22580645161290325,4,9,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.11290322580645162,4,13,4,8,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5967741935483871,4,13,0,6,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.1774193548387097,4,11,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.20967741935483875,7,13,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.4032258064516129,4,9,0,7,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.0,4,8,4,3,3,4,1,-0.32917794689399427,-0.028415232954034062,0.1506849315068493,4,0
0.24193548387096775,4,13,4,13,2,4,0,-0.32917794689399427,-0.028415232954034062,0.9315068493150684,38,0
0.12903225806451613,4,13,4,4,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.29032258064516125,4,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.24193548387096775,4,13,5,10,1,4,1,2.891917824628451,-0.028415232954034062,0.4931506849315068,38,1
0.0,2,7,4,10,3,4,0,-0.32917794689399427,-0.028415232954034062,0.2876712328767123,38,0
0.7096774193548387,1,14,2,13,5,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.6290322580645161,4,9,6,3,4,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.532258064516129,4,9,4,4,4,4,1,-0.32917794689399427,-0.028415232954034062,0.6438356164383561,38,0
0.24193548387096775,4,11,2,3,0,0,1,-0.32917794689399427,-0.028415232954034062,0.5205479452054794,38,0
0.3870967741935484,4,10,5,7,1,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.3870967741935484,4,14,4,10,1,2,1,-0.32917794689399427,-0.028415232954034062,0.8356164383561644,38,0
0.03225806451612906,4,6,4,6,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.016129032258064502,4,9,4,6,3,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.12903225806451613,4,13,4,1,3,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.06451612903225806,4,9,4,8,2,3,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,8,0
0.27419354838709675,4,13,2,10,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.22580645161290325,4,5,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.8356164383561644,38,0
0.30645161290322576,4,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.03225806451612906,4,10,4,8,2,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.29032258064516125,4,12,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,0
0.3548387096774194,4,9,0,12,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.20967741935483875,4,11,2,4,5,4,0,-0.32917794689399427,-0.028415232954034062,0.410958904109589,38,1
0.6774193548387096,4,13,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.1774193548387097,4,10,5,1,4,2,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.4838709677419355,4,16,4,10,3,4,0,-0.32917794689399427,-0.028415232954034062,0.2602739726027397,38,0
0.16129032258064518,4,13,4,10,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.6290322580645161,4,9,2,3,0,2,1,-0.32917794689399427,-0.028415232954034062,0.6575342465753424,38,1
0.016129032258064502,4,9,4,12,3,4,0,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.9516129032258065,0,6,2,0,0,4,1,-0.32917794689399427,-0.028415232954034062,0.1506849315068493,38,0
0.6290322580645161,4,9,2,1,5,4,0,4.2709877252878705,-0.028415232954034062,0.273972602739726,38,1
0.3709677419354839,5,13,4,4,1,4,1,-0.32917794689399427,-0.028415232954034062,0.8356164383561644,38,1
0.3548387096774194,5,10,2,10,0,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,14,1
0.11290322580645162,4,9,4,8,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.09677419354838712,4,9,4,1,1,4,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.30645161290322576,6,9,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.6129032258064516,4,10,2,1,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.09677419354838712,4,10,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.3548387096774194,5,13,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.24193548387096775,4,9,0,3,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.24193548387096775,4,9,2,8,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,37,0
0.0,4,7,4,6,3,4,1,-0.32917794689399427,-0.028415232954034062,0.3835616438356164,38,0
0.5967741935483871,4,9,2,6,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.5,4,14,4,1,1,4,0,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.0,4,6,4,8,3,4,0,-0.32917794689399427,-0.028415232954034062,0.2876712328767123,38,0
0.3870967741935484,4,9,0,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4193548387096774,6,12,0,4,4,4,0,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.1935483870967742,4,9,4,7,4,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4193548387096774,4,13,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.9041095890410958,38,1
0.467741935483871,1,9,0,4,1,4,1,-0.32917794689399427,-0.028415232954034062,0.5205479452054794,38,0
0.4032258064516129,4,9,4,7,3,2,0,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.22580645161290325,6,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.9726027397260273,38,0
0.532258064516129,4,11,2,5,0,1,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.20967741935483875,4,10,5,7,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.08064516129032262,4,9,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.4193548387096774,4,13,0,10,1,2,1,-0.32917794689399427,-0.028415232954034062,0.4657534246575342,38,0
0.6612903225806451,4,10,2,14,0,4,1,-0.32917794689399427,-0.028415232954034062,0.9041095890410958,38,0
0.14516129032258063,2,13,4,10,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.14516129032258063,4,10,2,7,0,0,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.33870967741935487,4,10,4,4,1,4,0,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.14516129032258063,4,13,4,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,33,0
0.6774193548387096,5,9,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,1
0.3870967741935484,4,10,3,8,4,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.06451612903225806,4,10,4,13,3,2,0,-0.32917794689399427,-0.028415232954034062,0.0,38,0
0.20967741935483875,4,9,5,6,3,2,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4193548387096774,4,10,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.547945205479452,38,1
0.8225806451612903,6,4,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.016129032258064502,4,9,4,8,1,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.09677419354838712,4,13,4,4,4,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.435483870967742,4,9,0,8,4,4,0,-0.32917794689399427,-0.028415232954034062,0.3561643835616438,38,0
0.4193548387096774,4,10,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.6986301369863013,38,0
0.6774193548387096,5,9,2,12,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.29032258064516125,4,4,3,8,1,4,1,-0.32917794689399427,-0.028415232954034062,0.2876712328767123,25,0
0.7096774193548387,4,9,2,7,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.564516129032258,7,10,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,1
0.32258064516129037,4,9,2,3,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,1
0.20967741935483875,4,14,4,10,1,2,0,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.33870967741935487,4,11,4,5,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.467741935483871,4,10,0,8,3,4,0,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.08064516129032262,4,9,4,8,3,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.4516129032258065,4,11,0,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.04838709677419356,4,9,4,3,3,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,0
0.1935483870967742,4,10,4,12,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4246575342465753,38,0
0.09677419354838712,4,10,4,4,3,4,1,-0.32917794689399427,-0.028415232954034062,0.2191780821917808,38,0
0.7258064516129032,4,13,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.3870967741935484,5,10,2,5,0,4,1,-0.32917794689399427,-0.028415232954034062,0.7671232876712328,38,1
0.4032258064516129,5,13,4,10,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
0.22580645161290325,4,13,2,4,0,4,1,-0.32917794689399427,-0.028415232954034062,0.5616438356164384,38,1
0.12903225806451613,4,13,4,12,3,4,1,-0.32917794689399427,-0.028415232954034062,0.6301369863013698,38,0
0.7096774193548387,4,6,4,14,1,4,1,-0.32917794689399427,-0.028415232954034062,0.4931506849315068,38,0
